Date_________JDUT, , , R.A._(ICRF), DEC_(ICRF),  Ang-diam,    NP.ang,  NP.dist,        TDB-UT,
**********************************************************************************************
$$SOE
2457937.500000000, ,m,   102.00057,   22.97670,  1887.766,  358.2791,  942.508,     69.184036,
2457938.500000000, ,m,   103.03178,   22.89455,  1887.763,  358.7326,  942.409,     69.184008,
2457939.500000000, ,m,   104.06163,   22.80575,  1887.768,  359.1858,  942.310,     69.183979,
2457940.500000000, ,m,   105.09002,   22.71035,  1887.780,  359.6387,  942.213,     69.183951,
2457941.500000000, ,m,   106.11690,   22.60837,  1887.800,    0.0912,  942.117,     69.183923,
2457942.500000000, ,m,   107.14220,   22.49988,  1887.825,    0.5430,  942.023,     69.183894,
2457943.500000000, ,m,   108.16585,   22.38489,  1887.858,    0.9940,  941.929,     69.183866,
2457944.500000000, ,m,   109.18780,   22.26347,  1887.897,    1.4441,  941.837,     69.183837,
2457945.500000000, ,m,   110.20799,   22.13566,  1887.942,    1.8932,  941.746,     69.183809,
2457946.500000000, ,m,   111.22638,   22.00150,  1887.994,    2.3411,  941.656,     69.183781,
2457947.500000000, ,m,   112.24290,   21.86106,  1888.053,    2.7877,  941.569,     69.183753,
2457948.500000000, ,m,   113.25751,   21.71437,  1888.119,    3.2329,  941.483,     69.183725,
2457949.500000000, ,m,   114.27016,   21.56150,  1888.192,    3.6765,  941.400,     69.183697,
2457950.500000000, , ,   115.28082,   21.40251,  1888.273,    4.1184,  941.319,     69.183669,
2457951.500000000, , ,   116.28942,   21.23744,  1888.362,    4.5585,  941.241,     69.183641,
2457952.500000000, , ,   117.29594,   21.06637,  1888.460,    4.9966,  941.167,     69.183614,
2457953.500000000, , ,   118.30031,   20.88935,  1888.567,    5.4327,  941.096,     69.183587,
2457954.500000000, , ,   119.30250,   20.70645,  1888.684,    5.8666,  941.030,     69.183560,
2457955.500000000, , ,   120.30244,   20.51774,  1888.812,    6.2982,  940.969,     69.183533,
2457956.500000000, , ,   121.30008,   20.32327,  1888.951,    6.7274,  940.912,     69.183506,
2457957.500000000, , ,   122.29538,   20.12314,  1889.102,    7.1540,  940.862,     69.183480,
2457958.500000000, , ,   123.28827,   19.91740,  1889.264,    7.5779,  940.816,     69.183453,
2457959.500000000, , ,   124.27870,   19.70613,  1889.437,    7.9990,  940.776,     69.183427,
2457960.500000000, , ,   125.26664,   19.48940,  1889.621,    8.4172,  940.742,     69.183401,
2457961.500000000, , ,   126.25205,   19.26730,  1889.816,    8.8324,  940.714,     69.183375,
2457962.500000000, , ,   127.23489,   19.03990,  1890.021,    9.2444,  940.691,     69.183349,
2457963.500000000, , ,   128.21515,   18.80728,  1890.236,    9.6532,  940.673,     69.183323,
2457964.500000000, ,m,   129.19281,   18.56951,  1890.460,   10.0587,  940.661,     69.183298,
2457965.500000000, ,m,   130.16786,   18.32667,  1890.692,   10.4607,  940.653,     69.183272,
2457966.500000000, ,m,   131.14031,   18.07885,  1890.932,   10.8593,  940.651,     69.183247,
2457967.500000000, ,m,   132.11015,   17.82612,  1891.180,   11.2542,  940.653,     69.183222,
2457968.500000000, ,m,   133.07740,   17.56856,  1891.435,   11.6455,  940.660,     69.183197,
2457969.500000000, ,m,   134.04207,   17.30626,  1891.696,   12.0330,  940.671,     69.183172,
2457970.500000000, ,m,   135.00418,   17.03929,  1891.964,   12.4166,  940.687,     69.183147,
2457971.500000000, ,m,   135.96374,   16.76774,  1892.237,   12.7964,  940.708,     69.183123,
2457972.500000000, ,m,   136.92080,   16.49168,  1892.516,   13.1722,  940.733,     69.183099,
2457973.500000000, ,m,   137.87538,   16.21121,  1892.800,   13.5439,  940.763,     69.183075,
2457974.500000000, ,m,   138.82752,   15.92639,  1893.090,   13.9115,  940.797,     69.183051,
2457975.500000000, ,m,   139.77726,   15.63731,  1893.384,   14.2749,  940.836,     69.183028,
2457976.500000000, ,m,   140.72463,   15.34406,  1893.684,   14.6340,  940.880,     69.183004,
2457977.500000000, ,m,   141.66970,   15.04671,  1893.989,   14.9888,  940.928,     69.182982,
2457978.500000000, ,m,   142.61249,   14.74534,  1894.300,   15.3392,  940.983,     69.182959,
2457979.500000000, ,m,   143.55306,   14.44005,  1894.617,   15.6852,  941.042,     69.182937,
2457980.500000000, , ,   144.49144,   14.13091,  1894.940,   16.0266,  941.108,     69.182915,
2457981.500000000, , ,   145.42769,   13.81801,  1895.271,   16.3635,  941.180,     69.182894,
2457982.500000000, , ,   146.36184,   13.50143,  1895.609,   16.6958,  941.258,     69.182873,
2457983.500000000, , ,   147.29393,   13.18127,  1895.955,   17.0234,  941.344,     69.182853,
2457984.500000000, , ,   148.22399,   12.85761,  1896.310,   17.3462,  941.437,     69.182832,
2457985.500000000, , ,   149.15206,   12.53054,  1896.674,   17.6642,  941.538,     69.182813,
2457986.500000000, , ,   150.07816,   12.20015,  1897.047,   17.9772,  941.647,     69.182793,
2457987.500000000, , ,   151.00233,   11.86655,  1897.429,   18.2854,  941.764,     69.182774,
2457988.500000000, , ,   151.92461,   11.52981,  1897.821,   18.5885,  941.890,     69.182755,
2457989.500000000, , ,   152.84502,   11.19003,  1898.222,   18.8865,  942.023,     69.182737,
2457990.500000000, , ,   153.76361,   10.84731,  1898.631,   19.1794,  942.164,     69.182719,
2457991.500000000, , ,   154.68044,   10.50174,  1899.049,   19.4671,  942.313,     69.182701,
2457992.500000000, , ,   155.59554,   10.15341,  1899.474,   19.7495,  942.469,     69.182684,
2457993.500000000, , ,   156.50898,    9.80241,  1899.906,   20.0267,  942.633,     69.182667,
2457994.500000000, ,m,   157.42082,    9.44883,  1900.345,   20.2985,  942.804,     69.182650,
2457995.500000000, ,m,   158.33112,    9.09277,  1900.789,   20.5649,  942.982,     69.182633,
2457996.500000000, ,m,   159.23995,    8.73430,  1901.239,   20.8258,  943.167,     69.182617,
2457997.500000000, ,m,   160.14739,    8.37353,  1901.693,   21.0813,  943.358,     69.182602,
2457998.500000000, ,m,   161.05350,    8.01054,  1902.152,   21.3312,  943.555,     69.182586,
2457999.500000000, ,m,   161.95837,    7.64542,  1902.614,   21.5756,  943.759,     69.182571,
2458000.500000000, ,m,   162.86207,    7.27826,  1903.080,   21.8143,  943.968,     69.182556,
2458001.500000000, ,m,   163.76470,    6.90914,  1903.548,   22.0473,  944.183,     69.182542,
2458002.500000000, ,m,   164.66634,    6.53816,  1904.019,   22.2746,  944.404,     69.182528,
2458003.500000000, ,m,   165.56708,    6.16538,  1904.492,   22.4961,  944.630,     69.182515,
2458004.500000000, ,m,   166.46702,    5.79091,  1904.967,   22.7119,  944.861,     69.182502,
2458005.500000000, ,m,   167.36624,    5.41483,  1905.444,   22.9217,  945.098,     69.182489,
2458006.500000000, ,m,   168.26485,    5.03722,  1905.923,   23.1257,  945.340,     69.182477,
2458007.500000000, ,m,   169.16294,    4.65816,  1906.405,   23.3237,  945.588,     69.182465,
2458008.500000000, ,m,   170.06059,    4.27775,  1906.889,   23.5158,  945.841,     69.182454,
2458009.500000000, ,m,   170.95790,    3.89606,  1907.376,   23.7018,  946.101,     69.182443,
2458010.500000000, , ,   171.85495,    3.51320,  1907.867,   23.8817,  946.367,     69.182433,
2458011.500000000, , ,   172.75183,    3.12925,  1908.362,   24.0555,  946.639,     69.182424,
2458012.500000000, , ,   173.64860,    2.74430,  1908.861,   24.2232,  946.917,     69.182415,
2458013.500000000, , ,   174.54534,    2.35845,  1909.366,   24.3846,  947.203,     69.182406,
2458014.500000000, , ,   175.44212,    1.97179,  1909.876,   24.5397,  947.496,     69.182398,
2458015.500000000, , ,   176.33901,    1.58442,  1910.392,   24.6885,  947.796,     69.182391,
2458016.500000000, , ,   177.23607,    1.19644,  1910.913,   24.8309,  948.102,     69.182384,
2458017.500000000, , ,   178.13337,    0.80794,  1911.440,   24.9668,  948.416,     69.182377,
2458018.500000000, , ,   179.03098,    0.41904,  1911.972,   25.0963,  948.736,     69.182371,
2458019.500000000, , ,   179.92897,    0.02982,  1912.510,   25.2192,  949.063,     69.182366,
2458020.500000000, , ,   180.82742,   -0.35962,  1913.051,   25.3356,  949.396,     69.182361,
2458021.500000000, , ,   181.72639,   -0.74917,  1913.597,   25.4453,  949.735,     69.182356,
2458022.500000000, , ,   182.62597,   -1.13874,  1914.146,   25.5484,  950.080,     69.182351,
2458023.500000000, , ,   183.52623,   -1.52823,  1914.698,   25.6447,  950.430,     69.182348,
2458024.500000000, ,m,   184.42726,   -1.91754,  1915.252,   25.7343,  950.784,     69.182344,
2458025.500000000, ,m,   185.32914,   -2.30657,  1915.808,   25.8171,  951.144,     69.182341,
2458026.500000000, ,m,   186.23197,   -2.69523,  1916.365,   25.8930,  951.507,     69.182339,
2458027.500000000, ,m,   187.13581,   -3.08341,  1916.922,   25.9621,  951.874,     69.182336,
2458028.500000000, ,m,   188.04078,   -3.47103,  1917.480,   26.0242,  952.244,     69.182335,
2458029.500000000, ,m,   188.94695,   -3.85798,  1918.036,   26.0793,  952.617,     69.182333,
2458030.500000000, ,m,   189.85442,   -4.24417,  1918.592,   26.1274,  952.992,     69.182333,
2458031.500000000, ,m,   190.76329,   -4.62950,  1919.145,   26.1684,  953.370,     69.182332,
2458032.500000000, ,m,   191.67366,   -5.01389,  1919.696,   26.2023,  953.749,     69.182332,
2458033.500000000, ,m,   192.58564,   -5.39722,  1920.245,   26.2290,  954.130,     69.182333,
2458034.500000000, ,m,   193.49931,   -5.77942,  1920.791,   26.2485,  954.512,     69.182334,
2458035.500000000, ,m,   194.41479,   -6.16038,  1921.335,   26.2608,  954.896,     69.182336,
2458036.500000000, ,m,   195.33216,   -6.54001,  1921.876,   26.2658,  955.281,     69.182338,
2458037.500000000, ,m,   196.25153,   -6.91821,  1922.416,   26.2635,  955.667,     69.182340,
2458038.500000000, ,m,   197.17298,   -7.29489,  1922.953,   26.2538,  956.055,     69.182344,
2458039.500000000, , ,   198.09659,   -7.66994,  1923.490,   26.2367,  956.444,     69.182348,
2458040.500000000, , ,   199.02244,   -8.04326,  1924.027,   26.2122,  956.835,     69.182352,
2458041.500000000, , ,   199.95060,   -8.41474,  1924.563,   26.1802,  957.228,     69.182357,
2458042.500000000, , ,   200.88113,   -8.78428,  1925.100,   26.1406,  957.622,     69.182363,
2458043.500000000, , ,   201.81410,   -9.15177,  1925.637,   26.0935,  958.018,     69.182369,
2458044.500000000, , ,   202.74956,   -9.51709,  1926.175,   26.0388,  958.416,     69.182375,
2458045.500000000, , ,   203.68757,   -9.88014,  1926.714,   25.9765,  958.815,     69.182382,
2458046.500000000, , ,   204.62818,  -10.24079,  1927.253,   25.9065,  959.216,     69.182390,
2458047.500000000, , ,   205.57146,  -10.59895,  1927.793,   25.8288,  959.618,     69.182398,
2458048.500000000, , ,   206.51744,  -10.95449,  1928.334,   25.7434,  960.020,     69.182407,
2458049.500000000, , ,   207.46618,  -11.30730,  1928.874,   25.6503,  960.423,     69.182416,
2458050.500000000, , ,   208.41773,  -11.65727,  1929.414,   25.5495,  960.826,     69.182425,
2458051.500000000, , ,   209.37214,  -12.00428,  1929.953,   25.4408,  961.228,     69.182435,
2458052.500000000, , ,   210.32947,  -12.34821,  1930.490,   25.3244,  961.630,     69.182445,
2458053.500000000, , ,   211.28975,  -12.68897,  1931.025,   25.2002,  962.031,     69.182456,
2458054.500000000, ,m,   212.25305,  -13.02643,  1931.558,   25.0681,  962.430,     69.182467,
2458055.500000000, ,m,   213.21941,  -13.36047,  1932.087,   24.9283,  962.826,     69.182479,
2458056.500000000, ,m,   214.18888,  -13.69100,  1932.612,   24.7806,  963.221,     69.182491,
2458057.500000000, ,m,   215.16151,  -14.01788,  1933.133,   24.6250,  963.612,     69.182503,
2458058.500000000, ,m,   216.13734,  -14.34103,  1933.648,   24.4616,  963.999,     69.182516,
2458059.500000000, ,m,   217.11644,  -14.66031,  1934.157,   24.2904,  964.382,     69.182529,
2458060.500000000, ,m,   218.09884,  -14.97563,  1934.660,   24.1114,  964.761,     69.182542,
2458061.500000000, ,m,   219.08459,  -15.28687,  1935.156,   23.9244,  965.134,     69.182556,
2458062.500000000, ,m,   220.07377,  -15.59394,  1935.644,   23.7297,  965.503,     69.182570,
2458063.500000000, ,m,   221.06640,  -15.89671,  1936.124,   23.5271,  965.865,     69.182585,
2458064.500000000, ,m,   222.06254,  -16.19510,  1936.597,   23.3167,  966.222,     69.182600,
2458065.500000000, ,m,   223.06223,  -16.48898,  1937.063,   23.0985,  966.574,     69.182616,
2458066.500000000, ,m,   224.06550,  -16.77826,  1937.521,   22.8725,  966.919,     69.182632,
2458067.500000000, ,m,   225.07237,  -17.06282,  1937.974,   22.6388,  967.259,     69.182649,
2458068.500000000, , ,   226.08286,  -17.34256,  1938.420,   22.3974,  967.594,     69.182666,
2458069.500000000, , ,   227.09698,  -17.61737,  1938.861,   22.1482,  967.923,     69.182684,
2458070.500000000, , ,   228.11471,  -17.88713,  1939.297,   21.8914,  968.247,     69.182702,
2458071.500000000, , ,   229.13606,  -18.15173,  1939.728,   21.6270,  968.565,     69.182721,
2458072.500000000, , ,   230.16099,  -18.41107,  1940.155,   21.3551,  968.879,     69.182740,
2458073.500000000, , ,   231.18950,  -18.66502,  1940.577,   21.0756,  969.187,     69.182759,
2458074.500000000, , ,   232.22154,  -18.91349,  1940.996,   20.7887,  969.489,     69.182779,
2458075.500000000, , ,   233.25710,  -19.15636,  1941.411,   20.4944,  969.786,     69.182799,
2458076.500000000, , ,   234.29611,  -19.39351,  1941.822,   20.1928,  970.078,     69.182820,
2458077.500000000, , ,   235.33855,  -19.62485,  1942.228,   19.8840,  970.364,     69.182841,
2458078.500000000, , ,   236.38437,  -19.85027,  1942.630,   19.5680,  970.643,     69.182862,
2458079.500000000, , ,   237.43351,  -20.06966,  1943.027,   19.2450,  970.916,     69.182884,
2458080.500000000, , ,   238.48592,  -20.28292,  1943.419,   18.9150,  971.183,     69.182906,
2458081.500000000, , ,   239.54154,  -20.48995,  1943.805,   18.5782,  971.443,     69.182928,
2458082.500000000, , ,   240.60031,  -20.69065,  1944.185,   18.2346,  971.695,     69.182950,
2458083.500000000, ,m,   241.66216,  -20.88492,  1944.559,   17.8843,  971.940,     69.182973,
2458084.500000000, ,m,   242.72703,  -21.07268,  1944.925,   17.5275,  972.177,     69.182996,
2458085.500000000, ,m,   243.79484,  -21.25383,  1945.283,   17.1643,  972.405,     69.183020,
2458086.500000000, ,m,   244.86553,  -21.42828,  1945.633,   16.7948,  972.625,     69.183043,
2458087.500000000, ,m,   245.93902,  -21.59595,  1945.974,   16.4191,  972.836,     69.183067,
2458088.500000000, ,m,   247.01524,  -21.75676,  1946.305,   16.0373,  973.037,     69.183091,
2458089.500000000, ,m,   248.09412,  -21.91062,  1946.625,   15.6496,  973.228,     69.183115,
2458090.500000000, ,m,   249.17558,  -22.05747,  1946.934,   15.2562,  973.408,     69.183139,
2458091.500000000, ,m,   250.25956,  -22.19723,  1947.231,   14.8570,  973.578,     69.183164,
2458092.500000000, ,m,   251.34597,  -22.32983,  1947.517,   14.4524,  973.738,     69.183189,
2458093.500000000, ,m,   252.43476,  -22.45522,  1947.792,   14.0423,  973.887,     69.183214,
2458094.500000000, ,m,   253.52582,  -22.57332,  1948.055,   13.6271,  974.025,     69.183240,
2458095.500000000, ,m,   254.61906,  -22.68408,  1948.307,   13.2068, -974.153,     69.183265,
2458096.500000000, ,m,   255.71440,  -22.78744,  1948.548,   12.7816, -974.271,     69.183292,
2458097.500000000, , ,   256.81170,  -22.88334,  1948.780,   12.3517, -974.379,     69.183318,
2458098.500000000, , ,   257.91086,  -22.97174,  1949.003,   11.9172, -974.478,     69.183345,
2458099.500000000, , ,   259.01174,  -23.05258,  1949.217,   11.4783, -974.568,     69.183371,
2458100.500000000, , ,   260.11421,  -23.12582,  1949.422,   11.0352, -974.648,     69.183399,
2458101.500000000, , ,   261.21814,  -23.19142,  1949.620,   10.5881, -974.720,     69.183426,
2458102.500000000, , ,   262.32337,  -23.24933,  1949.810,   10.1372, -974.783,     69.183454,
2458103.500000000, , ,   263.42977,  -23.29952,  1949.992,    9.6827, -974.837,     69.183482,
2458104.500000000, , ,   264.53718,  -23.34196,  1950.168,    9.2247, -974.884,     69.183510,
2458105.500000000, , ,   265.64545,  -23.37662,  1950.336,    8.7635, -974.921,     69.183538,
2458106.500000000, , ,   266.75443,  -23.40349,  1950.496,    8.2993, -974.951,     69.183566,
2458107.500000000, , ,   267.86396,  -23.42253,  1950.650,    7.8323, -974.973,     69.183595,
2458108.500000000, , ,   268.97388,  -23.43374,  1950.796,    7.3627, -974.986,     69.183623,
2458109.500000000, , ,   270.08404,  -23.43710,  1950.934,    6.8907, -974.991,     69.183652,
2458110.500000000, , ,   271.19428,  -23.43262,  1951.065,    6.4165, -974.988,     69.183681,
2458111.500000000, , ,   272.30445,  -23.42029,  1951.187,    5.9403, -974.976,     69.183710,
2458112.500000000, ,m,   273.41439,  -23.40010,  1951.301,    5.4624, -974.956,     69.183738,
2458113.500000000, ,m,   274.52396,  -23.37208,  1951.405,    4.9829, -974.927,     69.183767,
2458114.500000000, ,m,   275.63300,  -23.33624,  1951.499,    4.5021, -974.890,     69.183796,
2458115.500000000, ,m,   276.74138,  -23.29258,  1951.584,    4.0201, -974.843,     69.183825,
2458116.500000000, ,m,   277.84895,  -23.24113,  1951.657,    3.5373, -974.787,     69.183854,
2458117.500000000, ,m,   278.95558,  -23.18192,  1951.718,    3.0537, -974.722,     69.183883,
2458118.500000000, ,m,   280.06115,  -23.11497,  1951.767,    2.5695, -974.647,     69.183911,
2458119.500000000, ,m,   281.16555,  -23.04032,  1951.804,    2.0850, -974.562,     69.183940,
2458120.500000000, ,m,   282.26866,  -22.95801,  1951.827,    1.6004, -974.468,     69.183969,
2458121.500000000, ,m,   283.37038,  -22.86807,  1951.837,    1.1158, -974.363,     69.183998,
2458122.500000000, ,m,   284.47061,  -22.77055,  1951.833,    0.6314, -974.249,     69.184026,
2458123.500000000, ,m,   285.56926,  -22.66550,  1951.817,    0.1475, -974.126,     69.184055,
2458124.500000000, ,m,   286.66621,  -22.55296,  1951.788,  359.6641, -973.994,     69.184084,
2458125.500000000, ,m,   287.76136,  -22.43300,  1951.747,  359.1816, -973.853,     69.184113,
2458126.500000000, , ,   288.85461,  -22.30566,  1951.695,  358.7000, -973.705,     69.184142,
2458127.500000000, , ,   289.94585,  -22.17102,  1951.633,  358.2196, -973.549,     69.184171,
2458128.500000000, , ,   291.03497,  -22.02913,  1951.560,  357.7405, -973.385,     69.184200,
2458129.500000000, , ,   292.12186,  -21.88007,  1951.479,  357.2629, -973.216,     69.184229,
2458130.500000000, , ,   293.20643,  -21.72390,  1951.388,  356.7870, -973.040,     69.184258,
2458131.500000000, , ,   294.28855,  -21.56070,  1951.288,  356.3130, -972.858,     69.184287,
2458132.500000000, , ,   295.36815,  -21.39055,  1951.180,  355.8410, -972.671,     69.184315,
2458133.500000000, , ,   296.44511,  -21.21353,  1951.065,  355.3712, -972.478,     69.184344,
2458134.500000000, , ,   297.51935,  -21.02971,  1950.941,  354.9038, -972.281,     69.184373,
2458135.500000000, , ,   298.59078,  -20.83919,  1950.811,  354.4389, -972.079,     69.184402,
2458136.500000000, , ,   299.65930,  -20.64206,  1950.672,  353.9768, -971.873,     69.184430,
2458137.500000000, , ,   300.72484,  -20.43841,  1950.527,  353.5175, -971.662,     69.184458,
2458138.500000000, , ,   301.78732,  -20.22833,  1950.374,  353.0612, -971.448,     69.184487,
2458139.500000000, , ,   302.84667,  -20.01191,  1950.214,  352.6081, -971.230,     69.184515,
2458140.500000000, , ,   303.90283,  -19.78927,  1950.046,  352.1583, -971.007,     69.184542,
2458141.500000000, , ,   304.95573,  -19.56049,  1949.870,  351.7120, -970.782,     69.184570,
2458142.500000000, ,m,   306.00533,  -19.32569,  1949.686,  351.2692, -970.552,     69.184597,
2458143.500000000, ,m,   307.05157,  -19.08496,  1949.493,  350.8301, -970.318,     69.184624,
2458144.500000000, ,m,   308.09442,  -18.83841,  1949.290,  350.3949, -970.081,     69.184651,
2458145.500000000, ,m,   309.13386,  -18.58614,  1949.078,  349.9636, -969.839,     69.184678,
2458146.500000000, ,m,   310.16986,  -18.32828,  1948.855,  349.5364, -969.594,     69.184704,
2458147.500000000, ,m,   311.20241,  -18.06491,  1948.621,  349.1133, -969.344,     69.184730,
2458148.500000000, ,m,   312.23153,  -17.79615,  1948.375,  348.6945, -969.089,     69.184756,
2458149.500000000, ,m,   313.25721,  -17.52210,  1948.118,  348.2801, -968.831,     69.184781,
2458150.500000000, ,m,   314.27948,  -17.24288,  1947.849,  347.8701, -968.568,     69.184806,
2458151.500000000, ,m,   315.29835,  -16.95860,  1947.568,  347.4646, -968.301,     69.184831,
2458152.500000000, ,m,   316.31386,  -16.66935,  1947.275,  347.0638, -968.031,     69.184856,
2458153.500000000, ,m,   317.32602,  -16.37524,  1946.972,  346.6677, -967.757,     69.184880,
